sku,price,ProductTitle,Designer,category,template,ReferenceCode,in_stock
126657,1838.40," Louis Vuitton N41276 Favorite MM Brown Damier Ebene Coated Canvas Shoulder Bag ","Louis Vuitton",Handbags,Handbags,131914-126657-TAB-KA,1
126660,3600.00," Chanel Brown Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,131914-126660-PACS-SL,1
126664,2280.00,"Chanel Tan Quilted Nubuck Leather Large Shopper Tote",Chanel,Handbags,Handbags,131914-126664-PSPU-SL,1
126669,2520.00,"Prada BN1801 Lux Black Saffiano Leather Tote",Prada,Handbags,Handbags,131914-126669-PBIE-SL,1
126678,3110.40," Fendi 8BH253 43T F042D Petite 2Jours Monster Black & Pink Leather Satchel ",Fendi,Handbags,Handbags,131914-126678-PNCA-MZ,1
126682,1560.00,"Louis Vuitton N41279	Totally MM Damier Azur Tote","Louis Vuitton",Handbags,Handbags,131914-126682-ACI-SL,1
126685,2880.00,"Fendi 8BN293 Dot-Com Blue Leather Satchel",Fendi,Handbags,Handbags,131914-126685-PUAM-SA,1
126707,3000.00," Chanel Grand Shopper Tan Caviar Quilted Leather Tote ",Chanel,Handbags,Handbags,131914-126707-PMNP-SA,1
126713,1680.00," Louis Vuitton M40143 Tivoli PM Brown Monogram Coated Canvas Satchel ","Louis Vuitton",Handbags,Handbags,131914-126713-TIC-SA,1
126749,3240.00," Chanel A67415 Grand Shopper Black Quilted Leather Tote ",Chanel,Handbags,Handbags,132226-126749-PEMS-JK,1
126777,13500.00," Louis Vuitton N90334 Alma BB Pink Crocodile Satchel ","Louis Vuitton",Handbags,Handbags,131914-126777-CSPE-SL,1
126780,3840.00,"Louis Vuitton M50544 Volta Burgundy Leather Shoulder Bag","Louis Vuitton",Handbags,Handbags,131914-126780-PCPM-SA,1
126787,1440.00,"Celine Micro Luggage Black Leather & Brown Suede Tote",Celine,Handbags,Handbags,131914-126787-ATA-SL,1
126791,1680.00,"Louis Vuitton Palermo PM Monogram Coated Canvas Satchel","Louis Vuitton",Handbags,Handbags,131914-126791-PSPU-MZ,1
126795,1380.00,"Chanel Medallion Shopper Beige Quilted Patent Leather Tote",Chanel,Handbags,Handbags,132255-126795-MTM-SH,1
126820,2160.00," Chanel Black Quilted Patent Leather Shoulder Bag ",Chanel,Handbags,Handbags,131895-126820-PSUN-SL,1
126821,2160.00,"Chanel Tweed Black Quilted Lambskin Leather Shoulder Bag",Chanel,Handbags,Handbags,131895-126821-PSCA-SL,1
126832,1920.00," Celine Micro Luggage Black & Green & Blue Calf Hair & Leather Tote ",Celine,Handbags,Handbags,131895-126832-ITB-KA,1
126842,1560.00," Chanel Black Quilted Lambskin Leather Hobo ",Chanel,Handbags,Handbags,131895-126842-AMI-SL,1
126999,3120.00,"Louis Vuitton N41483 Loft Cosmos Blue Infini Leather Business Bag","Louis Vuitton",Handbags,Handbags,131895-126999-PTMU-MZ,1
127003,720.00," Dolce & Gabbana Miss Sicily Black Snakeskin Satchel ","Dolce & Gabbana",Handbags,Handbags,132368-127003-ESB-SH,1
127009,1920.00," Louis Vuitton Verona Brown Damier Ebene Coated Canvas Satchel ","Louis Vuitton",Handbags,Handbags,131895-127009-CAM-SL,1
127010,960.00,"Louis Vuitton M92394 Leonor Monogram Coated Canvas Shoulder Bag","Louis Vuitton",Handbags,Handbags,131895-127010-MNA-SL,1
127110,780.00,"Louis Vuitton Tahitienne Cabas PM Monogram & White Leather Tote","Louis Vuitton",Handbags,Handbags,132432-127110-NTM-SL,1
127225,720.00," Chloe Aurore Brown Leather Satchel ",Chloe,Handbags,Handbags,132510-127225-ESB-SH,1
127303,1440.00,"Louis Vuitton N42251 Bloomsbury PM Damier Ebene Coated Canvas Shoulder Bag","Louis Vuitton",Handbags,Handbags,131895-127303-IEB-SH,1
127304,1380.00," Chanel Tan Chevron Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,131895-127304-AMI-KA,1
127307,1800.00,"Celine Micro Luggage Black Color Block Leather & Suede Tote",Celine,Handbags,Handbags,131895-127307-ITB-KA,1
127310,840.00," Balenciaga Classic First Red Leather Shoulder Bag ",Balenciaga,Handbags,Handbags,131895-127310-UNI-KA,1
127369,960.00,"Alaia Trapeze Grey Perforate Leather Large Tote",Alaia,Handbags,Handbags,132572-127369-USB-SH,1
127492,1200.00," Celine Nano Luggage Yellow Suede Tote ",Celine,Handbags,Handbags,132675-127492-MSB-SL,1
127493,960.00,"Fendi 8BL135 By The Way Orange Leather Shoulder Bag",Fendi,Handbags,Handbags,132675-127493-USB-SH,1
127642,780.00," Louis Vuitton M41528  Speedy 25 Brown Monogram Coated Canvas Satchel ","Louis Vuitton",Handbags,Handbags,131895-127642-UPT-SL,1
127649,3120.00,"Chanel WOC Red Quilted Leather Shoulder Bag",Chanel,Handbags,Handbags,131895-127649-PTEN-SL,1
127652,2400.00," Chanel Bowler Black Quilted Leather Tote ",Chanel,Handbags,Handbags,131895-127652-PSCA-JK,1
127654,1920.00," Louis Vuitton M93596 Alma GM Red Vernis Patent Leather Satchel ","Louis Vuitton",Handbags,Handbags,131914-127654-CSP-SL,1
127666,1560.00," Chanel Tan Caviar Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,131914-127666-TIC-SL,1
127672,1920.00,"Chanel Black Caviar Leather Large Shoulder Bag",Chanel,Handbags,Handbags,131914-127672-CSP-SL,1
127918,900.00," Chanel Black Caviar Quilted Leather Tote ",Chanel,Handbags,Handbags,131292-127918-UMC-SH,1
127924,660.00," Louis Vuitton Speedy 30 Brown Monogram Coated Canvas Satchel ","Louis Vuitton",Handbags,Handbags,131292-127924-EPU-KA,1
127929,960.00,"Chanel Brown Quilted Suede Flap Shoulder Bag",Chanel,Handbags,Handbags,131292-127929-UBI-KA,1
128204,1680.00," Chanel Blue Quilted Leather Clutch ",Chanel,Handbags,Handbags,133096-128204-TSB-SH,1
128244,1920.00," Celine Trapeze White Leather Shoulder Bag ",Celine,Handbags,Handbags,133119-128244-ISB-SH,1
128400,1920.00," Chanel Paris-Shanghai Beige Caviar Leather Satchel ",Chanel,Handbags,Handbags,133188-128400-TIS-SH,1
128404,648.00,"Balenciaga 237203 Giant Hip Red Leather Shoulder Bag",Balenciaga,Handbags,Handbags,131914-128404-NTS-SH,1
128489,420.00,"Jimmy Choo Ramona White & Grey Embossed  Leather Hobo","Jimmy Choo",Handbags,Handbags,133241-128489-PTM-SH,1
128614,720.00," Chanel Yellow Quilted Patent Leather Tote ",Chanel,Handbags,Handbags,132876-128614-ESB-SH,1
128672,3360.00," Chanel A40451 Purple Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,133340-128672-PEIS-SH,1
128674,2400.00," Chanel A39334 Silver Quilted Leather Crossbody Bag ",Chanel,Handbags,Handbags,133340-128674-PSBS-SH,1
128721,300.00," Celine Bittersweet Silver Leather Satchel ",Celine,Handbags,Handbags,133382-128721-PSM-SH,1
128819,960.00,"Burberry Leopard Calf Hair & Fringe Suede Tote",Burberry,Handbags,Handbags,133461-128819-USB-SH,1
128867,1080.00," Balenciaga Arena Giant  12 Beige Leather Satchel ",Balenciaga,Handbags,Handbags,133497-128867-UMS-SH,1
128886,540.00," Chloe Victoria Red Leather Satchel ",Chloe,Handbags,Handbags,131914-128886-NCE-SH,1
128898,1248.00," Gucci 269957 Heart Bit Tan & Purple GG Canvas Satchel ",Gucci,Handbags,Handbags,131914-128898-ANS-SH,1
128972,1080.00,"Chanel O- Case Multi-Color Floral Fabric Clutch",Chanel,Handbags,Handbags,131895-128972-MUI-SH,1
129155,4560.00," Louis Vuitton Twist MM Black & Grey Epi Leather Crossbody Bag ","Louis Vuitton",Handbags,Handbags,133627-129155-PCIS-SH,1
129157,2160.00,"Gucci Jackie Brown Snakeskin Bamboo Hobo",Gucci,Handbags,Handbags,133628-129157-CSB-SH,1
129165,660.00," Balenciaga Giant 12 Envelope Brown Leather Clutch ",Balenciaga,Handbags,Handbags,133633-129165-NTM-SH,1
129247,720.00,"Gucci Jungle Bamboo Brown Snakeskin Hobo",Gucci,Handbags,Handbags,133683-129247-ESB-SH,1
129271,720.00," Louis Vuitton Speedy 30 Brown Monogram Coated Canvas Satchel ","Louis Vuitton",Handbags,Handbags,131292-129271-EIP-SH,1
129278,108.00,"Polo by Ralph Lauren Brown & Green Coated Canvas Shoulder Bag","Ralph Lauren",Handbags,Handbags,131292-129278-AT-SH,1
129283,600.00," Gucci Lot of 8 Tan GG Canvas Shoulder Bag ",Gucci,Handbags,Handbags,131292-129283-NIS-SH,1
129385,780.00," Jimmy Choo Relax Hobo Red Leather Hobo ","Jimmy Choo",Handbags,Handbags,133768-129385-ENM-SH,1
129426,780.00," Yves Saint Laurent Majorelle Black Patent Leather Satchel ","Yves Saint Laurent",Handbags,Handbags,133802-129426-ENM-SH,1
129522,4200.00,"Louis Vuitton Petite Malle Black Epi Leather Clutch Crossbody Bag","Louis Vuitton",Handbags,Handbags,133864-129522-PTMS-SH,1
129721,1920.00," Celine Trapeze Blue & Tan Leather Satchel ",Celine,Handbags,Handbags,133975-129721-ISB-MZ,1
129830,3600.00," Louis Vuitton Lockme MM Black Leather Tote ","Louis Vuitton",Handbags,Handbags,134055-129830-PMSB-MZ,1
129944,300.00," Jimmy Choo Fie Black Leather Shoulder Bag ","Jimmy Choo",Handbags,Handbags,134118-129944-PSM-SH,1
129972,600.00,"Miu Miu Pink Matelasse Leather Pochette","Miu Miu",Handbags,Handbags,134136-129972-NMS-SH,1
130136,2880.00," Chanel GST Grand Shopper Black Caviar Quilted Leather Tote ",Chanel,Handbags,Handbags,134267-130136-PBMS-KA,1
130152,144.00," Dolce & Gabbana Miss Easy Way Silver Leather Satchel ","Dolce & Gabbana",Handbags,Handbags,134279-130152-AS-SH,1
130446,1080.00," Celine Edge Orange Leather Satchel ",Celine,Handbags,Handbags,134479-130446-UMS-SH,1
130542,2160.00,"Chanel Diana Black Quilted Patent Leather Classic Shoulder Bag",Chanel,Handbags,Handbags,134534-130542-P-SH,1
130545,960.00," Chanel Tan Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,134534-130545-UBE-MZ,1
130553,1560.00," Chanel Executive Cerf Black Leather Tote ",Chanel,Handbags,Handbags,134534-130553-TPM-SH,1
130595,960.00,"Hermes Large Herbag Brown Canvas Tote",Hermes,Handbags,Handbags,134534-130595-UMU-JK,1
130803,720.00," Mulberry Alexa Black Leather Satchel ",Mulberry,Handbags,Handbags,134661-130803-ESB-SH,1
130969,300.00," Lanvin Happy Brown Leather Tote ",Lanvin,Handbags,Handbags,NULL,1
131027,300.00," Prada Purple Python Shoulder Bag ",Prada,Handbags,Handbags,134808-131027-PNM-KA,1
131105,3840.00,"Chanel Boy Blue Denim Tweed Flap Shoulder Bag",Chanel,Handbags,Handbags,134861-131105-PMSB-SH,1
131120,420.00," Proenza Schouler PS1 Wallet On Chain Pink Leather Crossbody Bag ","Proenza Schouler",Handbags,Handbags,134865-131120-PTM-SH,1
131165,480.00," Bottega Veneta Yellow & Tan Intrecciato Leather Tote ","Bottega Veneta",Handbags,Handbags,134897-131165-NSB-KA,1
131206,660.00," Louis Vuitton M44017 Noe Black & Red Epi Leather Tote ","Louis Vuitton",Handbags,Handbags,134923-131206-ENI-SH,1
131210,660.00," Louis Vuitton M44044 Noe Green & Blue Epi Leather Tote ","Louis Vuitton",Handbags,Handbags,134923-131210-EST-SH,1
131315,840.00," Chanel Brown Quilted Suede Tote ",Chanel,Handbags,Handbags,134983-131315-EMS-SH,1
131402,480.00," Louis Vuitton Danura PM Brown Epi Leather Satchel ","Louis Vuitton",Handbags,Handbags,135049-131402-NSB-JK,1
131413,420.00," Dolce & Gabbana Miss Easy Way Red Leather Satchel ","Dolce & Gabbana",Handbags,Handbags,135059-131413-PTM-SH,1
131469,240.00," Burberry Black Leather Satchel ",Burberry,Handbags,Handbags,135094-131469-PSB-SH,1
131481,360.00,"Lanvin Happy Orange Leather Large Flap Shoulder Bag",Lanvin,Handbags,Handbags,135102-131481-PNM-SH,1
131499,120.00,"Fendi 8BK037 Mini Chef Black Leather Clutch",Fendi,Handbags,Handbags,135109-131499-MS-SH,1
131508,1800.00,"Gucci Broadway Swarovski Yellow & Brown Python Shoulder Bag",Gucci,Handbags,Handbags,135117-131508-TES-SH,1
131629,240.00," Bottega Veneta Vintage Beige Leather Shoulder Bag ","Bottega Veneta",Handbags,Handbags,135181-131629-PSB-SH,1
131702,720.00,"Prada Cream White Leather Doctor  Satchel",Prada,Handbags,Handbags,135235-131702-ESB-SH,1
131772,1800.00,"Louis Vuitton Richard Prince Graduate Jokes Karung- Trim Satchel","Louis Vuitton",Handbags,Handbags,135273-131772-TMS-SH,1
132932,900.00,"Chanel Pink Caviar Leather & Tassel Hobo",Chanel,Handbags,Handbags,135437-132932-UPE-SH,1
132989,528.00,"Louis Vuitton M51130  Alma PM Monogram Coated Canvas Satchel","Louis Vuitton",Handbags,Handbags,135437-132989-NAP-SH,1
132989,528.00,,"Louis Vuitton",Handbags,Handbags,135437-132989-NAP-SH,1
133068,768.00,"Louis Vuitton Sistina PM Damier Ebene Coated Canvas Satchel","Louis Vuitton",Handbags,Handbags,135473-133068-ENS-SH,1
133266,3600.00," Chanel A92505 Grey Quilted Leather Tote ",Chanel,Handbags,Handbags,135591-133266-PMSB-SH,1
133298,1296.00,"Gucci Jackie O Multi-Color Pony Hair & Black Leather Hobo",Gucci,Handbags,Handbags,135606-133298-MNS-SH,1
133362,408.86," Louis Vuitton Passy PM White Epi Leather Satchel ","Louis Vuitton",Handbags,Handbags,135647-133362-PTS-MZ,1
133363,360.00,"Louis Vuitton M51156 Batignolles PM Monogram Coated Canvas Tote","Louis Vuitton",Handbags,Handbags,135647-133363-PMS-SH,1
133392,480.00,"Louis Vuitton M51145 Looping GM Brown Monogram  Shoulder Bag","Louis Vuitton",Handbags,Handbags,135647-133392-NSB-SH,1
133395,672.00," Louis Vuitton Noe Red Epi Leather Satchel ","Louis Vuitton",Handbags,Handbags,135647-133395-EPN-MZ,1
133408,1440.00," Hermes Sac Colorado MM Brown Leather & Canvas Shoulder Bag ",Hermes,Handbags,Handbags,135647-133408-ANA-MZ,1
133410,1090.73,"Burberry Tassel & Gromit Black Leather Satchel",Burberry,Handbags,Handbags,135647-133410-UMU-MZ,1
133414,696.00,"Louis Vuitton M45257 Abbesses Monogram Crossbody Bag","Louis Vuitton",Handbags,Handbags,135647-133414-EPN-SH,1
133415,672.00," Louis Vuitton M95122 Onatah PM Orange Suhali Suede Hobo ","Louis Vuitton",Handbags,Handbags,135647-133415-NCN-SH,1
133428,528.00,"Chanel White Quilted Leather Medallion Tote",Chanel,Handbags,Handbags,135647-133428-NEP-MZ,1
133519,312.00," Jimmy Choo Tilsa Brown Animal Print Pony Hair Clutch ","Jimmy Choo",Handbags,Handbags,135693-133519-PES-SH,1
140505,720.00," Yves Saint Laurent Lulu Bunny Purple Sequin Crossbody Bag ","Yves Saint Laurent",Handbags,Handbags,140030-140505-ESB-MZ,1
133715,1800.00," Gucci 246907 New Jackie Purple Leather Hobo ",Gucci,Handbags,Handbags,135811-133715-TMS-SH,1
133779,1200.00,"Gucci Bamboo Tassel Brown Leather Tote",Gucci,Handbags,Handbags,135849-133779-MSB-SH,1
133783,1080.00," Valentino Beige Leather Tote ",Valentino,Handbags,Handbags,135853-133783-UMS-SH,1
133789,3000.00,"Chanel A90685 Girl Multi-Color Tweed & Leather Crossbody Bag",Chanel,Handbags,Handbags,135857-133789-PSBS-SH,1
133836,1272.00," Gucci 449242 Bree Black Microguccissima Leather Tote ",Gucci,Handbags,Handbags,135893-133836-MES-SH,1
133851,360.00,"Stella McCartney Beckett Cream Leather Flap Shoulder Bag","Stella McCartney",Handbags,Handbags,135902-133851-PMS-SH,1
133882,360.00," Yves Saint Laurent Brown Leather Shoulder Bag ","Yves Saint Laurent",Handbags,Handbags,NULL,1
133943,4320.00," Louis Vuitton M94338 W GM Multi-Color & Brown & Black Monogram Leather Tote ","Louis Vuitton",Handbags,Handbags,135957-133943-PISB-SH,1
134060,3360.00,"Chanel Reissue Bronze Quilted Leather Shoulder Bag",Chanel,Handbags,Handbags,136032-134060-PUES-SH,1
134078,840.00," Louis Vuitton M40842 Noe Black Epi Leather Satchel ","Louis Vuitton",Handbags,Handbags,136032-134078-ECP-SH,1
134082,600.00," Balenciaga The Part Time Black Leather Satchel ",Balenciaga,Handbags,Handbags,136032-134082-NCU-SH,1
134084,1440.00,"Gucci Soho Silver Leather Tassel Tote",Gucci,Handbags,Handbags,136032-134084-ATE-SH,1
134086,1680.00," Chanel Timeless Shopper Pink Quilted Leather Tote ",Chanel,Handbags,Handbags,136032-134086-TNT-SH,1
134090,528.00,"Louis Vuitton M45254 Reporter PM Monogram Shoulder Bag","Louis Vuitton",Handbags,Handbags,136032-134090-NAP-JK,1
134096,600.00,"Louis Vuitton M42224 Noe Monogram Shoulder Bag","Louis Vuitton",Handbags,Handbags,136032-134096-NIE-KA,1
134099,1200.00,"Louis Vuitton M56381 Galleria PM Brown Monogram Coated Canvas Hobo","Louis Vuitton",Handbags,Handbags,136032-134099-MAU-KA,1
134101,480.00,"Louis Vuitton M45254 Reporter PM Monogram Crossbody Bag","Louis Vuitton",Handbags,Handbags,136033-134101-NBE-SH,1
134107,561.96," Louis Vuitton M51145 Looping GM Brown Coated Canvas Tote ","Louis Vuitton",Handbags,Handbags,NULL,1
134108,480.00," Louis Vuitton M45254 Reporter PM Brown Monogram Coated Canvas Crossbody Bag ","Louis Vuitton",Handbags,Handbags,136033-134108-NBE-SH,1
134110,511.39," Louis Vuitton M42224 Noe Brown Monogram Coated Canvas Satchel ","Louis Vuitton",Handbags,Handbags,NULL,1
134111,540.00,"Louis Vuitton M45254 Reporter PM Monogram Crossbody Bag","Louis Vuitton",Handbags,Handbags,136033-134111-NAM-SH,1
134114,789.53," Louis Vuitton M45257 Abbesses Brown Nova Check Coated Canvas Tote ","Louis Vuitton",Handbags,Handbags,NULL,1
134123,480.00," Louis Vuitton Vintage Houston Green Vernis Patent Leather Tote ","Louis Vuitton",Handbags,Handbags,136037-134123-NSB-SH,1
134151,1080.00," Balenciaga 285440 Giant 21 Pom Pom Motorcycle Black Leather Tote ",Balenciaga,Handbags,Handbags,136054-134151-UMS-SH,1
134278,156.00," Christian Dior Brown Suede Satchel ","Christian Dior",Handbags,Handbags,136131-134278-AM-MZ,1
134436,600.00," Louis Vuitton Rossmore MM Pink Vernis Patent Leather Pochette ","Louis Vuitton",Handbags,Handbags,136238-134436-NMS-SH,1
134533,2280.00,"Louis Vuitton Shiny Alma PM Monogram & Burgundy Leather Satchel","Louis Vuitton",Handbags,Handbags,136309-134533-CMS-SH,1
134615,900.00," Celine Edge Beige & Black Leather Tote ",Celine,Handbags,Handbags,136383-134615-ETM-MZ,1
134644,960.00," Chanel Burgundy Quilted Fabric Satchel ",Chanel,Handbags,Handbags,136405-134644-USB-SH,1
134898,240.00,"Louis Vuitton Papillon Gold Vernis Leather Satchel","Louis Vuitton",Handbags,Handbags,136521-134898-PNB-SH,1
135053,132.00," Miu Miu Brown & White Canvas & Leather Tote ","Miu Miu",Handbags,Handbags,136610-135053-MB-SH,1
135133,1680.00," Chanel Black Quilted Leather Crossbody Bag ",Chanel,Handbags,Handbags,136670-135133-TSB-SH,1
135227,360.00," Jimmy Choo Black Leather Shoulder Bag ","Jimmy Choo",Handbags,Handbags,136738-135227-PMS-SH,1
135427,1680.00,"Prada BN2853 Blue Leather Tote Shoulder Bag",Prada,Handbags,Handbags,136843-135427-TSB-SH,1
135455,600.00,"Louis Vuitton Saint Jacques Red Epi Leather Satchel","Louis Vuitton",Handbags,Handbags,136866-135455-NCM-KA,1
135456,540.00,"Chanel Beige & Brown Quilted Fur Satchel Bag",Chanel,Handbags,Handbags,136866-135456-NPN-SH,1
135476,108.00,"Gucci Black & Grey Velvet & Leather Shoulder Bag",Gucci,Handbags,Handbags,136866-135476-UN-SH,1
135530,9600.00," Hermes Birkin 35cm Clemence Beige Leather Satchel ",Hermes,Handbags,Handbags,136875-135530-EUNM-KA,1
135706,720.00," Louis Vuitton M91887 Suhali Lockit PM Cream Leather Satchel ","Louis Vuitton",Handbags,Handbags,136995-135706-EUN-SH,1
135721,216.00," Louis Vuitton M40710 Saumur MM Beige Canvas Shoulder Bag ","Louis Vuitton",Handbags,Handbags,136995-135721-CS-SH,1
135742,3600.00," Chanel A46176 Reissue Jumbo Black Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,137001-135742-PMSB-SH,1
135758,288.00," Tods Brown Leather Satchel ",Tods,Handbags,Handbags,137016-135758-PNS-SH,1
135759,960.00," Nancy Gonzalez Brown Crocodile Satchel ","Nancy Gonzalez",Handbags,Handbags,137016-135759-USB-MZ,1
135824,600.00," Jimmy Choo Raven Blue Leather Hobo ","Jimmy Choo",Handbags,Handbags,137065-135824-NMS-SH,1
135942,288.00,"Marc Jacobs Brown Color Block Leather Flap Crossbody Bag","Marc Jacobs",Handbags,Handbags,137150-135942-PNS-SH,1
135943,960.00," Burberry Medium Oakford Silver Leather Satchel ",Burberry,Handbags,Handbags,137149-135943-USB-SH,1
135995,1680.00,"Chanel A67803 Bowler Black Quilted Leather Satchel",Chanel,Handbags,Handbags,137185-135995-AMS-SH,1
136034,960.00," Gucci Goldmark Burgundy Leather & Pony Hair Tote ",Gucci,Handbags,Handbags,137204-136034-USB-SH,1
136073,7200.00," Chanel A90056 Black Solid Plastic Evening Bag",Chanel,Handbags,Handbags,137225-136073-ESBS-SH,1
136078,7200.00," Chanel A69825 Clear Plastic Evening Bag",Chanel,Handbags,Handbags,137225-136078-ESBS-SH,1
136314,540.00," Louis Vuitton M45254 Reporter GM Brown Monogram Coated Canvas Crossbody Bag ","Louis Vuitton",Handbags,Handbags,137376-136314-NTP-MZ,1
136319,180.00,"Chloe Paddington Cream Leather Satchel",Chloe,Handbags,Handbags,137376-136319-IS-KA,1
136322,1500.00,"Prada Pink Leather Tote",Prada,Handbags,Handbags,137376-136322-ABU-SH,1
136323,240.00,"Chloe Paddington Tan Leather Satchel",Chloe,Handbags,Handbags,137376-136323-PBU-KA,1
136326,540.00,"Louis Vuitton M45254 Reporter PM Monogram Crossbody Bag","Louis Vuitton",Handbags,Handbags,137376-136326-NTP-KA,1
136330,1560.00," Chanel Black Quilted Patent Leather Tote ",Chanel,Handbags,Handbags,137376-136330-AIA-SH,1
136331,600.00,"Balenciaga Classic First Blue Leather Shoulder Bag",Balenciaga,Handbags,Handbags,137376-136331-NMC-SH,1
136336,840.00,"Givenchy Medium Pandora Pink Leather Satchel Crossbody Bag",Givenchy,Handbags,Handbags,137376-136336-EIE-KA,1
136337,1020.00,"Prada BN1874 Saffiano Lux Tan Leather Tote",Prada,Handbags,Handbags,137376-136337-UAN-KA,1
136346,660.00,"Louis Vuitton M95226 Mini Lin Petit Bucket Brown Tote","Louis Vuitton",Handbags,Handbags,137376-136346-EPA-KA,1
136348,600.00,"Balenciaga Town Teal Blue Leather Satchel",Balenciaga,Handbags,Handbags,137376-136348-NMC-SH,1
136349,1200.00,"Chanel A29284 Ultimate Soft Black Quilted Leather Shoulder Bag",Chanel,Handbags,Handbags,137376-136349-MAE-KA,1
136351,1200.00,"Chloe Small Paraty Tan Leather Satchel",Chloe,Handbags,Handbags,137376-136351-MAE-KA,1
136353,660.00,"Louis Vuitton M51130 Alma PM Monogram Satchel","Louis Vuitton",Handbags,Handbags,137377-136353-EPI-SH,1
136354,540.00," Louis Vuitton M45254 Reporter PM Brown Monogram Coated Canvas Satchel ","Louis Vuitton",Handbags,Handbags,137377-136354-NUN-SH,1
136357,600.00,"Louis Vuitton M45254 Reporter PM Monogram Crossbody Bag","Louis Vuitton",Handbags,Handbags,137377-136357-NTM-SH,1
136358,576.00,"Louis Vuitton M45254 Reporter PM Monogram Crossbody Bag","Louis Vuitton",Handbags,Handbags,137377-136358-NAU-SH,1
136359,840.00,"Louis Vuitton M45252 Reporter GM Monogram Crossbody Bag","Louis Vuitton",Handbags,Handbags,137377-136359-USA-SH,1
136464,1860.00," Givenchy Shark Tooth Grey Leather Shoulder Bag ",Givenchy,Handbags,Handbags,137470-136464-TBM-SH,1
136503,960.00," Fendi Monster Black Nylon Tote ",Fendi,Handbags,Handbags,137497-136503-USB-SH,1
136510,540.00,"Louis Vuitton M5249B Croisette PM Brown Epi Leather Shoulder Bag","Louis Vuitton",Handbags,Handbags,137500-136510-NMI-SH,1
136523,1860.00,"Chanel Red & White Puzzle Quilted & Striped Shoulder Bag",Chanel,Handbags,Handbags,137500-136523-INA-SH,1
136537,780.00," Chanel Black Quilted Leather Tote ",Chanel,Handbags,Handbags,137500-136537-EAE-SH,1
136592,900.00," Burberry Small Alchester Brown House Check Canvas Satchel ",Burberry,Handbags,Handbags,NULL,1
136668,2280.00,"Chanel Black Quilted Leather Tote Shoulder Bag",Chanel,Handbags,Handbags,137589-136668-CPS-KA,1
136719,552.00," Givenchy Pandora Black Leather Crossbody Bag ",Givenchy,Handbags,Handbags,137629-136719-NES-SA,1
136753,480.00,"Louis Vuitton M51164 Viva Cite MM Monogram Satchel","Louis Vuitton",Handbags,Handbags,137640-136753-NPU-SH,1
136760,660.00,"Louis Vuitton M40155 Neverfull PM Monogram Tote","Louis Vuitton",Handbags,Handbags,137640-136760-NCI-SH,1
136767,528.00,"Louis Vuitton M92006 Pochette Trousse Damier Ebene Bag","Louis Vuitton",Handbags,Handbags,137640-136767-NUA-SH,1
136768,1680.00,"Chanel Black Caviar Leather Shoulder Bag",Chanel,Handbags,Handbags,137640-136768-TMA-SH,1
136899,660.00," Marc Jacobs Jane Multi-Color Leather Crossbody Bag ","Marc Jacobs",Handbags,Handbags,137732-136899-NTM-MZ,1
136923,3120.00,"Hermes TPM Blue Paon Clemence Leather Crossbody Bag",Hermes,Handbags,Handbags,137749-136923-PESB-SH,1
137002,480.00," Lanvin Hero Brown Suede Shoulder Bag ",Lanvin,Handbags,Handbags,137810-137002-NSB-SH,1
137008,432.00," Louis Vuitton Soufflot Orange Epi Leather Shoulder Bag ","Louis Vuitton",Handbags,Handbags,137816-137008-PIS-SH,1
137114,1080.00," Chanel Linge Cambon Flap Tan Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,137891-137114-USB-SH,1
137120,168.00," Dolce & Gabbana Miss Curly Brown Leather Shoulder Bag ","Dolce & Gabbana",Handbags,Handbags,137896-137120-TS-SH,1
137327,3600.00," Chanel Black & Beige Quilted Leather Satchel ",Chanel,Handbags,Handbags,138014-137327-NSBS-SH,1
137370,2400.00,"Louis Vuitton Ascot Damier Ebene Canvas Tote","Louis Vuitton",Handbags,Handbags,138043-137370-PSBS-SH,1
137373,96.00," Marc Jacobs Black Leather Satchel ","Marc Jacobs",Handbags,Handbags,138045-137373-US-SH,1
137389,600.00," Louis Vuitton M41526 Speedy 30 Brown Monogram Canvas Satchel ","Louis Vuitton",Handbags,Handbags,138056-137389-NMS-SH,1
137471,720.00," Chanel Black Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,138119-137471-EUS-SH,1
137477,468.00,"Louis Vuitton M95050 Mini Pleaty Tan Monogram Denim Flap Bag","Louis Vuitton",Handbags,Handbags,138119-137477-NPM-SH,1
137478,480.00,"Louis Vuitton M93771 Ailleurs Cabas Promenade PM Canvas Tote","Louis Vuitton",Handbags,Handbags,138119-137478-NPM-SH,1
137480,216.00,"Chloe Padington Cognac Leather Satchel",Chloe,Handbags,Handbags,138119-137480-CM-SH,1
137481,600.00,"Givenchy Large Nightingale Brown Leather Shoulder Bag",Givenchy,Handbags,Handbags,138119-137481-NMA-SH,1
137690,1320.00," Prada 1BG253 Black Tote ",Prada,Handbags,Handbags,138224-137690-MBS-SH,1
